1-Third-tw-108|1|下列敘述何者為NCC業餘無線電法規規範的目的?|A|||提昇無線電的通訊與技術|以上皆是|提供國際非營利組織的通訊|儘可能給最多的公民提供個人無線電通訊
86-Third-tw-108|86|哪些業餘電臺可以使用2公尺和70公分頻段的業餘無線電頻率與國際太空站上的業餘電臺聯繫？|A|||持有三等或更高級別業餘無線電執照的業餘愛好者|只有NASA設施的業餘無線電俱樂部的成員|只有火腿的太空人家屬|你不能在業餘無線電頻率上與國際太空站通話
87-Third-tw-108|87|什麼是衛星示標？|C|||衛星上的主發射天線|衛星上的反射表面|來自太空站所發射的衛星示標信號|指示器燈光指向你的天線位置
88-Third-tw-108|88|以下哪項是衛星追踪軟體所需要輸入項目？|A|||克卜勒元素|最後觀察到的零杜卜勒位移時間|以上皆是|衛星的重量
89-Third-tw-108|89|縮寫LEO是關於業餘衛星的什麼訊息？|B|||衛星電池處於低能耗工作(Low Energy Operation)模式|衛星處於低地球軌道(Low Earth Orbit)|衛星正在執行月球彈射軌道(Lunar Ejection Orbit)移動|衛星使用發光二極管(Light Emitting Optics)
90-Third-tw-108|90|向數位衛星發送信號和從數位衛星發送信號的常用方法是什麼？|C|||USB AFSK|PSK31|FM Packet|WSJT
91-Third-tw-108|91|使用以下哪種方法尋找隱藏的發射機？|C|||經校正的SWR儀|經校正雜訊電橋|定向天線|以上皆是
92-Third-tw-108|92|在特定時間內，儘可能跟很多電臺通聯的流行操作活動是什麼？|A|||比賽|空中網路操作|緊急災害演習|公眾服務活動
93-Third-tw-108|93|在無線電比賽中通聯另一個電臺時，以下哪一項是很好的程序？|A|||為正確識別和比賽交換需要，只發送最少的必要信息|以上皆是|呼叫該電臺兩次，以確定你的呼號確實登錄在他的通聯記錄中|如果有很多電臺搶著呼叫該電臺，應報自己呼號的最後兩個字母
94-Third-tw-108|94|什麼是網格定位器？|C|||用來中和後級放大器的儀器|指定給方位角和仰角的字母編號指示符號器|指定給地理位置的字母編號指示符號器|無線電測向儀器
95-Third-tw-108|95|傳輸無線遙控信號到無線電機時，允許的最大功率是多少？|A|||1 瓦特|25 瓦特|1500 瓦特|500 毫瓦特
96-Third-tw-108|96|業餘無線電臺在業餘無線電頻率發送信號時，須要標示什麼訊息以供識別？|B|||每10分鐘必須發送一次語音識別|必須在發射機標貼載有業餘無線人員的姓名、呼號和地址的標籤|在發射機天線必須貼上2.54公分高的字母或更大的電臺呼號的標誌|每小時必須發送一次摩爾斯電碼
97-Third-tw-108|97|以下哪一個是數據通信方法的例子？|C|||PSK31|MFSK|以上皆是|封包通訊
98-Third-tw-108|98|在業餘無線電數位傳輸的“APRS”是什麼的縮寫？|C|||Associated Public Radio Station|Advanced Polar Radio System|Automatic Packet Reporting System|Auto Planning Radio Set-up
99-Third-tw-108|99|當從行動業餘無線電臺發送自動位置報告時，下列什麼設備提供數據給發射機？|C|||車速表|WWV接收機|全球定位系統接收機|連接到FM副載波接收機
100-Third-tw-108|100|術語NTSC表示什麼類型的傳輸？|B|||地球衛星上行鏈路的特殊模式|類比快速掃描彩色電視信號|靜態電路中的正常傳輸模式|電視信號的框架壓縮格式
101-Third-tw-108|101|以下哪項是APRS（自動數據報告系統）的應用？|B|||提供有關連接到中繼電臺的電臺數量的訊息|提供附有地圖以顯示電臺位置的即時數位通信|自動顯示在特定時間間隔內通過PACTOR傳輸的數據包數量|透過中繼電臺與網際網路連接提供語音通信
102-Third-tw-108|102|PSK縮寫是什麼意思？|A|||相移鍵控(Phase Shift Keying)|階段滑動鍵控(Phased Slide Keying)|脈衝鍵控(Pulse Shift Keying)|封包短鍵控(Packet Short Keying)
103-Third-tw-108|103|什麼是PSK31？|A|||低速數據傳輸模式|壓縮數位電視信號的方法|高速數據傳輸模式|減少對FM信號的雜訊干擾的方法
104-Third-tw-108|104|數據封包傳輸中可能包含以下哪些內容？|C|||出現錯誤時自動重複請求|允許錯誤偵測檢查的校驗和(check sum)|以上皆是|包含要發送信息的電臺呼號的標題
105-Third-tw-108|105|在業餘頻帶發送CW時使用什麼代碼？|B|||海明|格雷|Baudot|國際摩爾斯
106-Third-tw-108|106|在業餘頻段，以下哪項可用於CW傳輸？|C|||直鍵(Straight Key)|電子鍵控器|以上皆是|電腦鍵盤
107-Third-tw-108|107|什麼是ARQ傳輸系統？|A|||當接收端偵測到錯誤時，會向發送端要求重發信息的數位方法|限於視頻信號的特殊傳輸格式|將資料壓縮在一則訊息的方法，可以在更短的時間內發送更多的信息|用於加密業餘無線電衛星命令信號的系統
108-Third-tw-108|108|哪一個是波束(beam)天線?|C|||由Clarence Beam發明的全向天線|反轉接收信號相位的天線|信號集中一個方向的天線|由鋁製I-beam構成的天線
109-Third-tw-108|109|以下哪一項是正確的垂直天線?|C|||相位反轉(reversed)|磁場垂直於地球|電場垂直於地球|相位反向(inverted)
110-Third-tw-108|110|以下哪一項描述是安裝的簡易偶極天線的導體平行於地球表面？|B|||菱形天線|水平極化天線|垂直極化天線|地波天線
111-Third-tw-108|111|大多數手持無線電設備的“橡皮”天線(rubber duck antenna)的缺點是什麼?|B|||以上皆是|不像全尺寸天線那樣有效傳輸或接收|圓極化信號傳輸|如果橡膠頂蓋脫落，它會很快散開
112-Third-tw-108|112|如何改變偶極天線使其在更高的頻率上發生共振?|D|||延長|增加電容負載到輻射線的末端|將線圈與輻射線串聯|縮短
113-Third-tw-108|113|1/4、八木與碟盤天線是什麼類型的天線?|B|||非共振天線|指向天線|等向性天線|環形天線
114-Third-tw-108|114|不在車內使用“橡皮”天線(rubber duck antenna)的理由是什麼？|A|||信號可能比在車外更弱|駐波比可能會減小，導致降低信號強度|以上皆是|這可能會導致您的無線電設備過熱
115-Third-tw-108|115|146百萬赫的四分之一波長垂直天線的近似長度（以公分為單位）是多少？|B|||280|50|30|127
116-Third-tw-108|116|6公尺1/2波長偶極天線的導線近似長度（以公分為單位）是多少?|A|||284|600|15|127
117-Third-tw-108|117|在自由空間，1/2波長偶極天線的輻射最強的方向是那裡?|B|||所有的方向皆相同|天線的寬邊側(broadside)|天線的兩個末端|在饋線的方向
118-Third-tw-108|118|什麼是天線的增益？|C|||與參考天線相比，接收或發射阻抗的增加|在比較高頻率發射時，天線損失的額外功率|與參考天線相比，指定方向的信號強度的增加|發射機電源所增加的額外功率
119-Third-tw-108|119|VHF/UHF行動服務使用正確安裝的5/8波長天線的理由是什麼?|A|||它比1/4波長天線提供更低的輻射角度和更多的增益天線，並提供更好的覆蓋範圍|5/8波長天線在1/4波長設計上提供10倍的功率增益|它具有非常高的輻射角度，更適合透過中繼電臺使用|5/8波長天線完全消除反射信號引起的失真
120-Third-tw-108|120|為什麼VHF或UHF行動天線通常要安裝在車頂中央？|A|||安裝車頂中央可以有最均勻的輻射方向|安裝車頂中央是最容易安裝的|安裝車頂中央可以保證垂直極化信號|安裝車頂中央可有最低的駐波比
121-Third-tw-108|121|以下哪個描述為天線的加載類型？|A|||在天線的輻射部分加入電感器，使電氣特性變長|在天線的輻射部分加入電阻器，使天線諧振|在天線底部安裝彈簧以吸收與其他物體碰撞的影響|增加天線重量可以在移動時抵抗風的影響
122-Third-tw-108|122|為什麼使用同軸電纜饋線天線系統的低駐波比很重要？|A|||功率有效傳輸與減少損失|減少電視干擾|延長天線壽命|以上皆是
123-Third-tw-108|123|業餘無線電設備最常用的同軸電纜的阻抗是多少？|B|||8 歐姆|50 歐姆|600 歐姆|75 歐姆
124-Third-tw-108|124|為什麼業餘無線電天線系統經常使用同軸電纜而不是任何其他饋線？|D|||比其他類型的饋線便宜|比其他類型的饋線損失少|可以處理比其他類型的饋線更多的功率|可以方便使用，且可以應用於某些特殊的安裝需求
125-Third-tw-108|125|天線調諧器的用途是什麼?|D|||有助於接收機自動調諧弱訊號電臺|允許天線使用在發送和接收|會自動為正在使用的頻段選擇合適的天線|將天線系統阻抗與收發機的輸出阻抗相匹配
126-Third-tw-108|126|當通過同軸電纜的信號頻率增加時，通常會如何?|C|||特性阻抗增加|駐波比增加|損失增加|反射功率增加
127-Third-tw-108|127|以下哪個連接頭最適合400百萬赫以上的頻率?|D|||UHF（PL-259 / SO-239）連接頭|RS-213連接頭|DB-25連接頭|N型連接頭
128-Third-tw-108|128|以下哪項對PL-259型同軸電纜連接器的描述是正確的?|D|||卡口式連接器|微波操作的首選|防水|通常用於HF頻率
129-Third-tw-108|129|為什麼暴露在空氣中的同軸電纜連接器應該密封防水？|D|||防止護套變鬆|防止對電話的干擾|以上皆是|防止饋線損失增加
130-Third-tw-108|130|什麼原因會導致駐波比讀數發生不穩定的變化？|D|||發射機正在調變|發射機過調變|其他電臺的干擾使你的信號失真|天線或饋線的連接處鬆動
131-Third-tw-108|131|同軸電纜RG-58和RG-8之間的電氣差異是什麼?|C|||這兩種類型沒有太大差異|RG-58可以承受更高的功率|RG-8在指定頻率下損耗較少|RG-58在指定頻率下損耗較少
132-Third-tw-108|132|以下哪種饋線在VHF和UHF時損耗最低?|D|||50歐姆柔性同軸電纜|75歐姆柔性同軸電纜|多導體非平衡電纜|空氣絕緣硬線
1-Third-tw-108|1|電流的度量單位是什麼？|B|||瓦特|安培|伏特|歐姆
2-Third-tw-108|2|電功率的度量單位是什麼？|B|||安培|瓦特|歐姆|伏特
3-Third-tw-108|3|在電路中電子流動的名稱為何者？|D|||電阻|電容|電壓|電流
4-Third-tw-108|4|電流的流動只有單一方向稱為何者？|B|||正常電流|直流電|平穩電流|交流電
5-Third-tw-108|5|造成電子流動的電動勢（Electromotive Force）的電氣術語稱為何者？|C|||安培小時|電感|電壓|電容
6-Third-tw-108|6|行動收發機通常需要用多少電壓？|B|||大約30 伏特|大約12 伏特|大約120 伏特|大約240 伏特
7-Third-tw-108|7|下列何者為良好導體？|A|||銅|玻璃|橡膠|木頭
8-Third-tw-108|8|下列何者為良好絕緣體？|C|||水銀|銅|玻璃|鋁
9-Third-tw-108|9|規律變換方向的電流的名稱是什麼？|D|||直流電流|環型電流|垂直電流|交流電流
10-Third-tw-108|10|以下哪一項描述電能的使用比率？|A|||電功率|電阻|電壓|電流
11-Third-tw-108|11|電動勢（Electromotive Force）的基本單位為何？|D|||瓦特|安培|歐姆|伏特
12-Third-tw-108|12|交流電每秒改變流動方向的次數稱為何者？|B|||速度|頻率|脈衝率|波長
13-Third-tw-108|13|1.5安培等於多少毫安培（毫安）？|A|||1500 毫安|150 毫安|15000 毫安|15 毫安
14-Third-tw-108|14|1,500,000赫無線電信號頻率也可以稱為何者？|A|||1500 千赫|1500 百萬赫|15 吉赫|150 千赫
15-Third-tw-108|15|1kV等於多少伏特？|C|||一千分之一 伏特|一百 伏特|一千 伏特|一百萬 伏特
16-Third-tw-108|16|1μV等於多少伏特？|B|||一百萬 伏特|一百萬分之一 伏特|一千分之一 伏特|一萬 伏特
17-Third-tw-108|17|500mW（毫瓦特）等於多少瓦特？|C|||5 瓦特|50 瓦特|0.5 瓦特|0.02 瓦特
18-Third-tw-108|18|使用以安培為單位的經校正安培表測量3,000毫安（毫安培）電流，其讀數會顯示多少？|C|||0.3 安培|0.003 安培|3 安培|3,000,000 安培
19-Third-tw-108|19|使用以百萬赫為單位校正的頻率讀值為3.525百萬赫，如果以千赫為單位校正的頻率讀值為何？|A|||3525 千赫|0.003525 千赫|3,525,000 千赫|35.25 千赫
20-Third-tw-108|20|1,000,000pF（皮法拉）等於多少μF（微法拉）？|B|||0.001 μF|1 μF|1,000 μF|1,000,000,000 μF
21-Third-tw-108|21|電功率由5瓦特增加至10瓦特的分貝值（dB）大約改變多少？|B|||5 dB|3 dB|10 dB|2 dB
22-Third-tw-108|22|電功率由12瓦特減少至3瓦特的分貝值（dB）大約改變多少？|B|||-1 dB|-6 dB|-3 dB|-9 dB
23-Third-tw-108|23|電功率由20瓦特增加至200瓦特的分貝值（dB）大約改變多少？|A|||10 dB|28 dB|12 dB|18 dB
24-Third-tw-108|24|下列何者與28,400千赫相等？|B|||2.800 百萬赫|28.400 百萬赫|284.00 百萬赫|28.400 千赫
25-Third-tw-108|25|頻率讀數顯示2,425百萬赫等於多少吉赫？|D|||0.002425 吉赫|24.25 吉赫|2,425 吉赫|2.425 吉赫
26-Third-tw-108|26|在電場儲存能量的能力稱做什麼？|C|||電感|容許度|電容|電阻
27-Third-tw-108|27|下列何者為電容的基本單位？|C|||歐姆|伏特|法拉|亨利
28-Third-tw-108|28|在磁場儲存能量的能力稱做什麼？|C|||電阻|電容|電感|導納
29-Third-tw-108|29|下列何者為電感的基本單位？|D|||庫倫|歐姆|法拉|亨利
30-Third-tw-108|30|下列何者為頻率的基本單位？|A|||赫茲|法拉|亨利|特斯拉
31-Third-tw-108|31|縮寫RF是代表什麼？|D|||真實發射頻率而不是外觀頻率|天線傳輸線中的反射力|調諧電路的共振頻率|各種射頻信號
32-Third-tw-108|32|經由空間傳播的電磁波，通稱為何？|B|||壓力波|無線電波|音波|重力波
33-Third-tw-108|33|計算直流電路的電功率是用哪個公式？|A|||電功率(P)=電壓(E)乘以電流(I)|電功率(P)=電壓(E)除以電流(I)|電功率(P)=電壓(E)加電流(I)|電功率(P)=電壓(E)減電流(I)
34-Third-tw-108|34|電路使用的電壓是直流13.8伏特(v)，電流是10安培，則電功率是多少？|D|||23.8 瓦特|0.7 瓦特|3.8 瓦特|138 瓦特
35-Third-tw-108|35|電路使用的電壓是直流12伏特(v)，電流是2.5安培，則電功率是多少？|C|||4.8 瓦特|14.5 瓦特|30 瓦特|0.208 瓦特
36-Third-tw-108|36|電路使用的電壓是直流12伏特(v)，負載是120瓦特，則通過的電流是多少安培？|D|||12 安培|132 安培|0.1 安培|10 安培
37-Third-tw-108|37|術語「阻抗」一詞是什麼意思？|D|||衡量元件的Q值或品質因數|衡量元件的電功率處理能力|電阻的倒數|衡量電路對交流電流的阻力
38-Third-tw-108|38|下列何者為阻抗的單位？|D|||伏特|庫倫|安培|歐姆
39-Third-tw-108|39|下列何者為計算電路電流的公式？|A|||電流(I)=電壓(E)除以電阻(R)|電流(I)=電壓(E)加電阻(R)|電流(I)=電壓(E)乘以電阻(R)|電流(I)=電壓(E)減電阻(R)
40-Third-tw-108|40|下列何者為計算電路電壓的公式？|A|||電壓(E)=電流(I)乘以電阻(R)|電壓(E)=電流(I)加電阻(R)|電壓(E)=電流(I)減電阻(R)|電壓(E)=電流(I)除以電阻(R)
41-Third-tw-108|41|下列何者為計算電路電阻的公式？|D|||電阻(R)= 電壓(E) 加電流(I)|電阻(R)= 電壓(E) 乘以電流(I)|電阻(R)= 電壓(E) 減電流(I)|電阻(R)= 電壓(E) 除以電流(I)
42-Third-tw-108|42|電阻器接上90伏特時有3安培電流通過，則電路電阻多大？|C|||93 歐姆|270 歐姆|30 歐姆|3 歐姆
43-Third-tw-108|43|電路接上12伏特時有1.5安培電流通過，則其電阻多大？|B|||18 歐姆|8 歐姆|13.5 歐姆|0.125 歐姆
44-Third-tw-108|44|電路接上12伏特電源有4安培電流通過，則其電阻多大？|A|||3 歐姆|8 歐姆|48 歐姆|16 歐姆
45-Third-tw-108|45|電路接120伏特時有80歐姆的電阻，則通過的電流是多大？|B|||200 安培|1.5 安培|0.667 安培|9,600 安培
46-Third-tw-108|46|100歐姆電阻器跨接在200伏特電壓，則通過的電流多大？|B|||100 安培|2 安培|0.5 安培|20,000 安培
47-Third-tw-108|47|24歐姆的電阻器跨接在240伏特電壓，則通過的電流多大？|C|||0.1 安培|24,000 安培|10 安培|216 安培
48-Third-tw-108|48|2歐姆電阻器通過0.5安培電流時，則電阻器二端的電壓是多少？|A|||1 伏特|1.5 伏特|0.25 伏特|2.5 伏特
49-Third-tw-108|49|10歐姆電阻器通過1安培電流時，則電阻器二端的電壓是多少？|A|||10 伏特|11 伏特|9 伏特|1 伏特
50-Third-tw-108|50|10歐姆電阻器通過2安培電流時，則電阻器二端的電壓是多少？|B|||12 伏特|20 伏特|8 伏特|0.2 伏特
51-Third-tw-108|51|在直流電路中，使用什麼電子元件會阻止電流流動？|A|||電阻器|電壓表|變壓器|電感器
52-Third-tw-108|52|什麼類型的元件經常用作可調的音量控制？|B|||功率電阻器|電位計|變壓器|固定電阻器
53-Third-tw-108|53|什麼電氣參數由電位計控制？|C|||感抗|容抗|阻抗|場強
54-Third-tw-108|54|什麼電氣元件在電場中儲存能量？|C|||電阻器|電感器|電容器|二極體
55-Third-tw-108|55|什麼類型的電氣元件由兩個或多個由絕緣體隔開的導電表面組成？|B|||振盪器|電容器|電位計|電阻器
56-Third-tw-108|56|什麼類型的電氣元件在磁場中存儲能量？|B|||電阻器|電感器|電容器|二極體
57-Third-tw-108|57|什麼電氣元件通常由線圈組成？|A|||電感器|開關|電容器|二極體
58-Third-tw-108|58|什麼電氣元件用於連接或斷開電路？|C|||磁控管|熱敏電阻器|開關|以上皆是
59-Third-tw-108|59|什麼電氣元件用於保護其他電路元件免受電流過載？|B|||電容器|保險絲|電感器|以上皆是
60-Third-tw-108|60|以下哪種電池類型可充電？|A|||以上皆是|鉛酸凝膠電池|鋰離子|鎳金屬氫化物
61-Third-tw-108|61|以下哪種電池類型不可充電？|D|||鋰離子|鉛酸|鎳鎘|碳鋅
62-Third-tw-108|62|哪類電子元件能夠使用電壓或電流信號來控制電流？|A|||電晶體|電阻器|電容器|電感器
63-Third-tw-108|63|什麼電子元件允許電流僅在一個方向上流動？|A|||二極體|被動元件|電阻器|保險絲
64-Third-tw-108|64|哪些元件可以用作電子開關或放大器？|D|||電壓表|振盪器|電位計|電晶體
65-Third-tw-108|65|下列哪些元件可以由三層半導體材料製成？|B|||交流發電機|電晶體|三極管|五極管
66-Third-tw-108|66|以下哪個電子元件可以放大信號？|A|||電晶體|電解電容器|多節電池|可變電阻器
67-Third-tw-108|67|通常如何識別半導體二極體的陰極引線？|A|||用條紋|用字母C|以上皆是|用陰極字
68-Third-tw-108|68|縮寫LED代表什麼？|B|||低發射二極體(Low Emission Diode)|發光二極體(Light Emitting Diode)|長迴聲延遲(Long Echo Delay)|液體發射檢測器(Liquid Emission Detector)
69-Third-tw-108|69|縮寫FET代表什麼？|B|||場發射厚度(Field Emission Thickness)|場效應電晶體(Field Effect Transistor)|自由電子躍遷(Free Electron Transition)|快速電子電晶體(Fast Electron Transistor)
70-Third-tw-108|70|什麼是二極體的兩個電極的名稱？|C|||源極和汲極|加號和減號|陽極和陰極|閘極和基極
71-Third-tw-108|71|PNP或NPN電晶體的三個電極是什麼？|A|||射極、基極和集極|源極、閘極和汲極|陰極、漂移腔和集極|陰極、柵極和屏極
72-Third-tw-108|72|什麼是場效應電晶體的三個電極？|C|||陰極、柵極和屏極|陰極、閘極和陽極|源極、閘極和汲極|射極、基極和集極
73-Third-tw-108|73|描述電晶體放大信號能力的術語是什麼？|D|||阻抗|順向阻抗|順向壓降|增益
74-Third-tw-108|74|電氣接線圖中，元件標準化表示的名稱是什麼？|A|||原理圖符號|灰色素描|元件標註|電氣描述
75-Third-tw-108|75|圖T-1中的元件1是什麼？|A|<img src='TW_T-1.png'/>||電阻器|電池|連接器|電晶體
76-Third-tw-108|76|圖T-1中的元件2是什麼？|A|<img src='TW_T-1.png'/>||電晶體|連接器|電阻器|指示燈
77-Third-tw-108|77|圖T-1中的元件3是什麼？|C|<img src='TW_T-1.png'/>||電阻器|接地符號|燈|電晶體
78-Third-tw-108|78|圖T-1中的元件4是什麼？|C|<img src='TW_T-1.png'/>||電阻器|電晶體|電池|接地符號
79-Third-tw-108|79|圖T-2中的元件6是什麼？|A|<img src='TW_T-2.png'/>||電容器|調節器IC|電阻器|電晶體
80-Third-tw-108|80|圖T-2中的元件8是什麼？|B|<img src='TW_T-2.png'/>||電阻器|發光二極管|電感器|調節器IC
81-Third-tw-108|81|圖T-2中的元件9是什麼？|C|<img src='TW_T-2.png'/>||可變電感器|可變變壓器|可變電阻器|可變電容器
82-Third-tw-108|82|圖T-2中的元件4是什麼？|A|<img src='TW_T-2.png'/>||變壓器|電位器|可變電感器|雙極開關
83-Third-tw-108|83|圖T-3中的元件3是什麼？|D|<img src='TW_T-3.png'/>||連接器|電表|可變電容器|可變電感器
84-Third-tw-108|84|圖T-3中的元件4是什麼？|D|<img src='TW_T-3.png'/>||接地|假負載|發射機|天線
85-Third-tw-108|85|電路圖上的符號代表什麼？|A|||電氣元件|數字代碼|交通節點|邏輯狀態
